case_type,location,urgency_level,budget,preferred_language,case_complexity_score,specialization,city,experience,success_rate,rating,consultation_fee,availability,match
Property,Mumbai,5,11361,Tamil,0.22913038158723,Corporate,Mumbai,14.170875237283887,0.8253449352352528,5.0,20957,1,0
Divorce,Pune,4,20172,Telugu,0.40815183796327636,Tax,Chennai,16.5974953361756,0.6388138920007742,3.4764884920257,23874,1,0
Criminal,Mumbai,2,17386,English,0.3156796911960913,Civil,Pune,6.0308296722672585,0.7368805101809938,3.3741359157887514,13999,0,0
Corporate,Bengaluru,1,26414,English,0.5673409640489923,Corporate,Chennai,15.755194019180376,0.6420303403852238,4.423849924602548,14092,1,1
Criminal,Chennai,4,26515,Telugu,0.7292145256941058,Criminal,Pune,9.324126303020641,0.6842830873038386,4.486674072133408,7341,1,1
Contract,Pune,5,15278,Hindi,0.5032063434047671,Family,Bengaluru,6.51429306465686,0.4845883375730594,5.0,22992,1,0
Tax,Hyderabad,3,8480,Kannada,0.4061894074044911,Criminal,Pune,2.5325063330893283,0.5558167460980467,2.722423879139989,18967,1,0
Tax,Pune,1,10422,Tamil,0.1072415840551594,Family,Bengaluru,4.146457407472594,0.8768435287704062,4.47753355166734,19853,1,0
Contract,Mumbai,3,3000,English,0.1731165506844244,Criminal,Mumbai,12.545950654809001,0.6385954516399962,4.143864389233841,12790,0,0
Fraud,Kolkata,3,17804,Kannada,0.4452818734959788,Tax,Mumbai,4.129075871527822,0.6607842164885429,4.892040814757226,12966,0,0
Fraud,Delhi,2,19905,Bengali,0.15629499349452905,Criminal,Kolkata,11.381917443041932,0.6468977993536934,3.361995405763314,10781,1,1
Criminal,Hyderabad,5,10857,Bengali,0.43400325131007134,Corporate,Hyderabad,6.364515217454894,0.8130695407619124,4.540832918198423,19881,0,0
Fraud,Chennai,2,9890,Bengali,0.28690593182480106,Criminal,Kolkata,15.863292674087308,0.8648476369080604,3.6821217505738972,12967,1,1
Corporate,Hyderabad,2,19871,Tamil,0.614622423719822,Corporate,Delhi,4.642789662860274,0.6867698956902496,3.4506278550334124,11416,0,0
Property,Mumbai,4,14944,Telugu,0.35309262832258237,Tax,Bengaluru,0.0,0.8513520398700247,4.955212151225598,12770,1,0
Tax,Pune,4,18296,English,0.7457110184821946,Family,Pune,1.6332226171166955,0.8167460804942488,4.353201161150758,20586,1,0
Contract,Chennai,4,17062,Kannada,0.13718342475625595,Corporate,Kolkata,10.37482968122254,0.6624801654313012,4.610324374955919,8411,1,1
Fraud,Bengaluru,3,21989,Tamil,0.21057361937126826,Corporate,Mumbai,7.734938587590118,0.6759004153867804,3.3148307979750253,13703,1,0
Contract,Kolkata,2,15477,Kannada,0.3073796994366443,Criminal,Pune,8.073827826532227,0.9005607091589457,4.715527808674856,10457,1,0
Fraud,Chennai,2,16090,Telugu,0.21354880446685195,Civil,Delhi,11.335382038868138,0.5182232611167126,4.073468994756868,16256,1,0
Property,Chennai,1,4945,Hindi,0.4097500530333907,Civil,Hyderabad,2.0002401343119764,0.6239900914344599,4.361579086015611,5020,1,1
Tax,Hyderabad,1,19597,Kannada,0.8002460787103898,Civil,Delhi,4.660948077650507,0.9234408229915236,3.5464732967399843,15082,1,0
Tax,Delhi,3,20709,Telugu,0.17900812368659338,Tax,Chennai,5.819416127154776,0.6699169547395774,4.337670957170506,10110,0,0
Criminal,Pune,3,18578,Tamil,0.3400105402680918,Criminal,Kolkata,8.742946692005969,0.9035768820234265,4.785676101141592,19096,1,1
Fraud,Hyderabad,4,35294,Bengali,0.4217887686363531,Tax,Delhi,3.6460089929232407,0.6786759165857965,3.811867411030188,16185,1,0
Property,Delhi,5,21302,Hindi,0.47501474724047377,Criminal,Kolkata,5.654407272751338,0.5559613443497855,3.9826471579476577,7326,0,0
Divorce,Hyderabad,3,18748,English,0.5049885056529745,Family,Delhi,5.307808895596073,0.6323332260769515,4.741710856908398,17548,1,1
Criminal,Kolkata,1,23993,Kannada,0.6305863025083802,Criminal,Chennai,0.1912016676520949,0.8746003492806368,3.129747299649704,6869,1,0
Fraud,Chennai,1,36902,Kannada,0.07194052824836254,Tax,Pune,5.402422222184368,0.8635604946932877,4.789469464342876,16560,1,0
Tax,Bengaluru,2,22021,Telugu,0.08263922185410957,Tax,Delhi,10.034517918684688,0.8469922065535448,3.430642364062813,10115,1,1
Tax,Bengaluru,2,3000,Kannada,0.9091738187740951,Corporate,Bengaluru,2.199493393850588,0.8271171043988839,4.865845861706684,16233,1,0
Divorce,Mumbai,1,23456,Bengali,0.4985721487346596,Civil,Chennai,0.6443002340058346,0.9443555729149039,5.0,12825,0,0
Tax,Hyderabad,4,12966,Hindi,0.24096379990541997,Corporate,Chennai,6.189734381185471,0.8083659098999767,3.571084700079818,7602,0,0
Divorce,Delhi,2,4620,Marathi,0.08961285318567563,Criminal,Mumbai,4.480859396824434,0.8021130786420008,4.44954981292322,23304,1,0
Corporate,Mumbai,4,33580,Tamil,0.6299592981925014,Family,Kolkata,0.0,0.7650700051826741,3.97077284598775,17685,0,0
Corporate,Delhi,2,31851,Marathi,0.5023429922676524,Tax,Kolkata,0.0,0.7765929469025363,4.254051729505554,14463,1,0
Tax,Delhi,1,12758,Bengali,0.4590777250857428,Criminal,Mumbai,12.69763687924815,0.6933643101582523,3.204336102705899,12486,1,0
Contract,Pune,1,12810,Hindi,0.6190614364785213,Corporate,Pune,4.065647420764314,0.7198085423084081,3.428756244394023,15149,1,1
Tax,Delhi,3,21281,English,0.5064087548532679,Corporate,Kolkata,12.224148609864,0.8158011487015018,3.6756898848221002,13570,0,0
Contract,Mumbai,3,12918,English,0.7475923131945048,Family,Chennai,10.960097876312274,0.841988678246198,3.474466574816679,21501,1,0
Criminal,Kolkata,3,18919,Hindi,0.14964794370805326,Tax,Bengaluru,16.162810319270044,0.9542051295912372,3.5402188373014982,35171,1,0
Criminal,Hyderabad,5,14294,Telugu,0.43701208874819664,Tax,Bengaluru,9.209645451984299,0.8358788334396954,4.090640610731753,16429,1,0
Tax,Mumbai,4,16796,Hindi,0.5400384393486838,Civil,Hyderabad,4.717259803034264,0.8627283999759694,3.727414875703475,12495,0,0
Fraud,Delhi,4,8765,Marathi,0.3795421110025037,Criminal,Mumbai,11.16857230127772,0.7872403183279417,4.107342022876873,14232,1,0
Fraud,Hyderabad,1,26615,Marathi,0.41205123177956143,Corporate,Chennai,0.0,0.6332129271110278,4.224067278905557,21852,0,0
Tax,Kolkata,3,29630,Telugu,0.58240086675798,Family,Delhi,12.581892318516093,0.8941771525436133,4.046615748290781,14942,1,0
Criminal,Delhi,4,19198,Kannada,0.9297950689363828,Corporate,Mumbai,17.043449021574745,0.48749373452398237,3.293656541361986,12555,1,0
Tax,Pune,3,19710,Telugu,0.40520767255578966,Criminal,Hyderabad,1.985300612475732,0.6171273480031952,4.003065163556016,14932,1,0
Contract,Hyderabad,5,25033,Tamil,0.46381190708528974,Family,Hyderabad,6.683368018710095,0.7614159849354444,3.4708946131502882,21345,0,0
Tax,Chennai,3,20015,Telugu,0.48866445951385534,Corporate,Bengaluru,8.436844262682246,0.7677514532414929,4.56464637047553,6877,1,0
Criminal,Hyderabad,2,33836,Marathi,0.8139583121279537,Corporate,Bengaluru,6.051176805109414,0.9148091898150456,2.8587213422120863,17913,1,0
Criminal,Mumbai,5,9469,Hindi,0.6550940884243838,Corporate,Bengaluru,7.35520103895063,0.558828016584872,3.1552575517885595,20085,1,0
Property,Delhi,2,26887,Bengali,0.3722953520124287,Tax,Kolkata,3.928861461620815,0.9480558606595554,3.510379874866891,13653,0,0
Corporate,Kolkata,3,19086,Bengali,0.2828814586473832,Corporate,Kolkata,4.8207458129253595,0.923440580232788,3.346494407153101,13315,1,1
Criminal,Delhi,1,11030,Hindi,0.5145309927202097,Family,Bengaluru,22.526904041637415,0.7695964526305296,4.096957020696837,9203,0,0
Criminal,Pune,1,37976,Tamil,0.3839527004728778,Corporate,Chennai,8.572528000132898,0.692015198356933,4.315803386475375,11522,1,0
Tax,Hyderabad,1,39081,Marathi,0.2444633490226739,Criminal,Delhi,0.0,0.3947628805583766,4.6245498381744605,19694,0,0
Fraud,Mumbai,3,18337,Marathi,0.40721502659955827,Tax,Kolkata,5.073968710073943,0.8666291778199211,4.075995182221518,11381,0,0
Fraud,Bengaluru,5,23557,Telugu,0.6456350180048379,Corporate,Hyderabad,5.7827083811749445,0.7944402074314638,3.1355683489313497,9247,1,0
Tax,Chennai,1,16230,Tamil,0.04884259598752704,Civil,Delhi,16.102857140915344,0.46581629579848044,3.388197228189461,16268,1,0
Tax,Chennai,5,17517,Hindi,0.3158012378840045,Family,Chennai,15.28525403076511,0.8723136098844437,4.010186535626265,11114,1,0
Property,Bengaluru,5,10940,Hindi,0.3659903413076684,Civil,Delhi,8.48275449211377,0.6827226213466804,4.438492884158181,15088,0,0
Fraud,Hyderabad,1,9757,Hindi,0.2850941206614227,Criminal,Mumbai,2.241955990756817,0.8761620966000015,3.8466523824946925,11960,1,0
Tax,Bengaluru,1,34753,Hindi,0.44769421127010867,Corporate,Kolkata,9.081557722270157,0.646665844476702,3.6678164698494418,15025,1,0
Property,Kolkata,5,19689,Telugu,0.1585893392438337,Civil,Pune,3.530556006763975,0.5859393417889279,3.54160548010351,17725,1,1
Criminal,Pune,3,20404,Kannada,0.47917450928552235,Tax,Pune,9.468947754994053,0.8150277759612534,4.541051929467365,15218,1,0
Divorce,Mumbai,1,13515,Bengali,0.5950298777015232,Tax,Delhi,12.890802138499557,0.760577794419348,3.3792726058518867,24433,1,0
Property,Delhi,5,21519,Kannada,0.7512656758646041,Criminal,Bengaluru,4.999632701817033,0.7896102237198456,4.7851182617890995,23107,1,0
Criminal,Kolkata,3,7969,Tamil,0.2703531320959816,Corporate,Kolkata,8.929783611879724,0.6234633054573955,3.88194548875891,8099,1,0
Contract,Pune,4,13810,Kannada,0.2277869246348009,Criminal,Bengaluru,11.745920119980575,0.6964588536140047,4.230903889713146,12282,1,0
Corporate,Kolkata,4,10401,Kannada,0.2947044736768892,Corporate,Hyderabad,10.493349448659952,0.7171078224532906,3.9369154193364033,9998,1,1
Criminal,Kolkata,2,30343,Tamil,0.7374293076275398,Civil,Mumbai,0.0,0.8863546729986503,4.651476696172822,26938,0,0
Fraud,Chennai,2,6784,English,0.5929279165327612,Tax,Hyderabad,7.667762669409552,0.7666416279739842,3.6525359382590095,13621,1,0
Corporate,Hyderabad,1,10566,Tamil,0.5167585488756135,Tax,Mumbai,0.0,0.9297402079246286,3.8551885839696047,12076,1,0
Contract,Mumbai,3,3619,English,0.06732508241429992,Civil,Hyderabad,9.51886807328294,0.5915352925123539,4.221617819205201,23316,0,0
Criminal,Delhi,5,12879,Kannada,0.5537054734988386,Family,Delhi,12.20595902343377,0.8903891524696675,4.502309483113346,12711,1,0
Fraud,Pune,4,16323,Bengali,0.5941240383611026,Tax,Kolkata,10.168718532737413,0.6080437670472676,4.287161252525094,31209,0,0
Contract,Mumbai,4,27822,Marathi,0.4510289542425749,Tax,Hyderabad,9.606871788307208,0.8676497303731449,4.024492099339404,19618,1,0
Corporate,Delhi,1,18224,Marathi,0.7258140598081944,Criminal,Chennai,9.468973611583019,0.868147422227695,3.7390012446839798,19833,1,0
Corporate,Pune,3,16715,Tamil,0.41966380128048997,Corporate,Bengaluru,10.886572617803537,0.734692034664856,3.652391354870207,1809,1,1
Tax,Mumbai,5,22399,Tamil,0.35318098197491693,Corporate,Pune,3.4926013094936206,0.6521615908662121,4.9117508833785575,8197,1,0
Fraud,Bengaluru,1,16456,Tamil,0.3068535771022094,Family,Bengaluru,4.756637044262336,0.7072475711915883,3.281679522504965,23011,1,0
Contract,Chennai,2,39279,Hindi,0.4057124756430241,Civil,Hyderabad,8.601576034154316,0.4824552444315952,4.069332278653775,13766,1,0
Tax,Kolkata,4,15271,Bengali,0.4124834440520936,Civil,Mumbai,14.23459711509819,0.6688638774130142,3.7810701153482786,15361,0,0
Criminal,Chennai,1,23309,English,0.3420263787258986,Family,Hyderabad,10.620981088683012,0.7925450940015246,3.6181313491561884,16957,0,0
Tax,Chennai,2,26611,Bengali,0.7671360524745666,Family,Chennai,11.559524480718483,0.6577428635063292,3.644025318849657,16406,0,0
Contract,Pune,5,15042,Bengali,0.6705435189103743,Tax,Mumbai,6.483100382986441,0.7496283255103396,3.272916654188105,18568,0,0
Property,Kolkata,1,21322,Bengali,0.7183670414957689,Family,Hyderabad,8.489930618916548,0.7936813548089647,4.539103023332395,19518,1,0
Tax,Pune,3,15993,English,0.44160847570532635,Criminal,Hyderabad,7.6085489156446,0.5261351200765151,3.6890937235158523,14185,1,0
Contract,Bengaluru,2,22192,Bengali,0.12493899735109937,Tax,Hyderabad,1.7128860577977463,0.7661072158152924,4.427237818028947,10412,1,0
Property,Kolkata,2,20807,Hindi,0.7223083421829367,Corporate,Hyderabad,9.506382592579953,0.7394693319405002,3.80583537274444,18419,1,0
Fraud,Kolkata,2,18877,Hindi,0.12680925234495968,Civil,Mumbai,7.118638489455942,0.5704135010277369,3.5964418496291746,13565,1,0
Property,Pune,2,10755,Kannada,0.5990161805577,Criminal,Hyderabad,12.381778290422021,0.9417603879095813,4.134194346236277,14590,1,0
Criminal,Delhi,4,34909,Telugu,0.16219974497137657,Family,Hyderabad,0.4454942804050628,0.8036562798458018,4.975514946239089,18090,1,0
Divorce,Bengaluru,1,24691,Bengali,0.6958583075424967,Tax,Delhi,5.589878190180199,0.5254832124550011,4.170935144029634,21104,1,0
Criminal,Mumbai,1,7290,Tamil,0.43045872081740316,Civil,Hyderabad,0.0,0.8898904599311609,4.402639652151971,19522,1,0
Corporate,Chennai,2,16637,English,0.3491930502376651,Civil,Chennai,9.95878696450556,0.6519979316498564,4.698823664134718,24616,1,0
Divorce,Chennai,5,7444,Hindi,0.20899190749627702,Corporate,Delhi,12.06163891138862,0.4686833703530179,4.796055491886369,14972,1,0
Contract,Kolkata,2,26096,Marathi,0.4031048041330511,Corporate,Chennai,9.905569211009716,0.7577769536610932,3.870855418092829,10828,0,0
Criminal,Chennai,1,19825,Kannada,0.4376666085933589,Tax,Bengaluru,17.833554834861474,0.4720184394143564,4.080622967777554,18066,1,0
Criminal,Kolkata,3,20032,Telugu,0.18775287323979284,Tax,Bengaluru,10.755029808989352,0.6235278019917593,3.9254080175298864,13739,1,0
Corporate,Pune,4,13261,Hindi,0.4694030861645707,Civil,Delhi,3.611081292701672,0.6926453214480508,4.06466395061024,11216,1,0
Fraud,Pune,3,17475,Kannada,0.46190393701358506,Tax,Mumbai,14.08543279610544,0.638720594162345,4.757491646747705,18672,1,0
Property,Mumbai,1,26297,Hindi,0.5666281851177979,Civil,Mumbai,18.292212159848162,0.5406347636555721,4.669135659191686,6017,1,1
Divorce,Pune,5,28446,English,0.38899188547429986,Criminal,Chennai,11.416795757824149,0.7208711354948419,4.321610353581664,15100,1,0
Fraud,Mumbai,5,26771,Tamil,0.4762420980774482,Tax,Bengaluru,4.317429514797372,0.9385949165087871,4.216419800936265,11672,1,0
Contract,Bengaluru,5,7582,Bengali,0.5001410585442738,Corporate,Kolkata,4.766591152708269,0.7743165667390263,3.761600796811888,9777,1,1
Divorce,Chennai,5,18511,Telugu,0.21008324452388957,Civil,Delhi,9.771555292084997,0.8447236436246074,4.10886109323846,16226,1,0
Tax,Mumbai,2,22026,Kannada,0.507439641751583,Civil,Bengaluru,5.991043312849545,0.5397957364177562,4.077625329175802,12213,0,0
Contract,Kolkata,3,14121,Tamil,0.5959051888551341,Tax,Bengaluru,13.435968167595883,0.7548047086803524,4.370560711497282,12246,1,0
Fraud,Kolkata,5,6727,Bengali,0.6215418179501285,Civil,Pune,6.851082675769087,0.5975242362890986,3.8644079050502924,9608,1,0
Tax,Bengaluru,3,9706,Kannada,0.30510812523851116,Family,Bengaluru,12.260369238808538,0.6843069586991037,4.636207304044097,10511,1,0
Property,Hyderabad,5,31998,Tamil,0.5190122371471555,Criminal,Kolkata,11.487538393837811,0.742655606893509,4.460310967038386,14111,1,0
Tax,Mumbai,4,10468,Hindi,0.742766884727602,Tax,Pune,1.0690833028378348,0.5985527113012787,3.5941014217962817,19074,1,0
Property,Mumbai,5,20380,Bengali,0.11477815510427289,Criminal,Mumbai,7.575379329193577,0.7900799593215476,3.8359181171548524,19475,1,0
Fraud,Kolkata,1,18749,English,0.36660708562644545,Civil,Bengaluru,13.20160982514829,0.7143646909238527,4.396103351651121,4306,1,0
Fraud,Delhi,4,18769,Tamil,0.39315648470701237,Corporate,Mumbai,7.293292291685505,0.8626633513337115,3.368293651655204,7932,1,0
Tax,Hyderabad,5,17441,Hindi,0.21044830290595884,Civil,Bengaluru,9.715852417312645,0.8411135521255274,4.297783932478095,16018,1,0
Property,Bengaluru,1,26313,Tamil,0.3834049873766862,Tax,Mumbai,8.848722865449137,0.670005994828841,3.5388428968680623,13427,1,0
Tax,Kolkata,4,20284,Bengali,0.5749221720881608,Corporate,Delhi,3.8267859879564163,0.7978204671959196,4.173373010800567,21468,1,0
Fraud,Chennai,1,14994,English,0.2924250893489199,Family,Delhi,16.63883714593453,0.9157745811216951,5.0,19013,0,0
Property,Chennai,5,20410,English,0.518574197815375,Family,Mumbai,4.241077219723001,0.786353591992249,3.789404368948921,7993,1,0
Contract,Mumbai,5,9779,Marathi,0.5421102249320277,Corporate,Kolkata,3.3604737613083735,0.8158007838180554,4.689655143123198,1000,1,0
Contract,Kolkata,1,23807,Kannada,0.7053081190733363,Corporate,Pune,13.26823991077718,0.655553517603751,3.6261918318811914,15772,1,1
Fraud,Hyderabad,3,14552,Telugu,0.4054133301802382,Criminal,Kolkata,5.273095278463051,0.8021181222891768,3.8945940095983693,14241,0,0
Divorce,Kolkata,2,15013,Hindi,0.7709990730304973,Corporate,Bengaluru,8.375056518516503,0.5889619245954496,4.740935273525226,12946,1,0
Fraud,Mumbai,5,24104,Kannada,0.14015353875452133,Tax,Delhi,10.12484211352562,0.6022266104437244,3.0352878631803257,8908,1,0
Corporate,Hyderabad,2,16741,Hindi,0.39623755346618145,Criminal,Hyderabad,13.096940444087394,0.41964445576506443,2.6695997504061357,16610,1,0
Divorce,Delhi,4,17191,Kannada,0.2686551606434856,Civil,Chennai,0.0,0.8082636229806649,3.6527667316148897,18329,1,0
Divorce,Hyderabad,1,29341,Telugu,0.6513958645987067,Tax,Bengaluru,7.273788222703057,0.5556855599558527,3.3075746714663166,16386,1,0
Tax,Hyderabad,2,12214,Marathi,0.05445440382668978,Civil,Kolkata,6.515888356250951,0.7988553754179957,4.616298216721017,11684,1,0
Divorce,Mumbai,5,23987,Kannada,0.6912503659074085,Criminal,Hyderabad,7.788542294599691,0.7271933200379223,3.7334558819914707,13575,1,0
Fraud,Bengaluru,2,27596,Kannada,0.2943299906911898,Corporate,Chennai,11.864213115301062,0.9207013204110294,3.1714002319271324,8110,0,0
Criminal,Pune,4,29335,English,0.23110617337425168,Corporate,Mumbai,15.392338387350517,0.5282592789719254,3.8924704939225276,8277,1,0
Fraud,Mumbai,5,37412,Kannada,0.802351491395839,Criminal,Delhi,9.009088696996491,0.8214305849222876,4.544464858049469,21825,0,1
Corporate,Bengaluru,5,14862,Kannada,0.675910760246737,Civil,Delhi,4.131885334765573,0.7039703522960805,3.495519597743324,16792,1,0
Divorce,Delhi,1,13056,Tamil,0.23625218309443238,Civil,Hyderabad,9.148460665191752,0.5946920007117573,3.656979287936468,15178,1,0
Criminal,Chennai,2,26537,Kannada,0.6540723582779123,Family,Bengaluru,10.893480787223222,0.7235124039285367,4.427273079953599,12889,1,0
Contract,Delhi,4,27521,Kannada,0.22225176894209478,Corporate,Chennai,9.408561970837082,0.6293458980542188,3.509924672768305,19316,1,0
Criminal,Kolkata,5,13674,Hindi,0.3670218171569369,Tax,Chennai,13.293732311579198,0.7610846607583007,5.0,25766,1,0
Tax,Chennai,5,23878,Tamil,0.39889976916218284,Family,Mumbai,4.616525009239518,0.6999277667140242,3.975998466076088,12203,1,0
Fraud,Chennai,4,41793,English,0.3810360921958182,Criminal,Kolkata,4.897079657770595,0.6622211215795906,4.313876452127849,17295,1,0
Divorce,Kolkata,1,20837,Marathi,0.2817060230265334,Tax,Hyderabad,8.882066262514734,0.745358336566426,3.650776908435953,7506,0,0
Fraud,Bengaluru,4,27387,Hindi,0.793268542363571,Criminal,Chennai,13.767814441643296,0.7505560060138646,4.135450167071349,18012,1,1
Property,Mumbai,2,32613,Marathi,0.42706829603715835,Family,Hyderabad,16.633079990217098,0.8622124494077332,5.0,18578,1,0
Corporate,Mumbai,5,40029,Kannada,0.3845720654381114,Civil,Kolkata,10.702984804396348,0.892900683962011,4.8987459869613055,11355,0,0
Property,Delhi,3,21965,Tamil,0.3851357129544225,Civil,Bengaluru,9.632987844968897,0.6796961939232716,4.02509951127457,15520,1,1
Tax,Hyderabad,1,30024,Tamil,0.19210955135341118,Family,Bengaluru,3.270855004653897,0.861578813281936,3.307216003810594,16075,0,0
Contract,Bengaluru,5,13692,Hindi,0.4972917162640773,Corporate,Delhi,11.645186531542446,0.7880079308096675,4.025298596672603,23036,1,0
Property,Chennai,5,20199,Kannada,0.16192209337979369,Corporate,Bengaluru,2.362489892076314,0.8883166538158751,2.6339807428893627,18236,1,0
Tax,Hyderabad,3,16428,Telugu,0.6187727646799841,Family,Pune,13.400528255845298,0.8255110106601236,4.479395101966264,21079,0,0
Criminal,Delhi,5,4917,Marathi,0.26123972294644593,Tax,Mumbai,8.865075114152967,0.5411851562202687,3.5049768473525478,18048,1,0
Corporate,Pune,1,7175,Marathi,0.7703987617808301,Tax,Bengaluru,8.71798542861169,0.608670243960069,4.055730808637898,13007,1,0
